gene_name	ensgene	log2FC_prot	AveExpr_prot	tstat_prot	pval_prot	padj_prot	B_prot	log2FC_rna	baseMean_rna	lfcSE_rna	stat_rna	pval_rna	padj_rna	log2fc_concordance	rna_DE_status	protein_DE_status	gene_DS_status	highest_magn_IncLevelDifference_rmats	sign_splice_event_rmats	highest_magn_deltaPSI_majiq	sign_splice_event_majiq	has_cryptic_splicing	tdp43_interactor	tdp43_clip_target	Fig1_plot_group
EXOC3	ENSG00000180104	-0.218282665184811	16.010158821943	-3.75796050931833	2.5228237150214002E-3	2.1133218946121499E-2	-2.09619635931732	-0.0240841249566057	2622.41518798345	0.0517330984535949	-0.465545766183122	0.64154067068718501	0.794461280129102	concordant	Gene not DE	Protein DE	No DS	0.229	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP only
EBNA1BP2	ENSG00000117395	0.19581181554533	15.3701746203263	3.7514532800495	2.5537146935646999E-3	2.1303772474563099E-2	-2.10848097121656	0.122583072182855	3427.84597256649	0.0631110132235647	1.94234042398617	5.2095902367531997E-2	0.15155120961100299	concordant	Gene not DE	Protein DE	No DS	NA	NA	NA	NA	FALSE	FALSE	FALSE	DEP only
RPL5	ENSG00000122406	-0.162632176694625	18.8192401860923	-3.74933728076591	2.5638427960744999E-3	2.1344255047155199E-2	-2.11247595900101	0.107825112346613	28791.3287274839	0.0514901717232803	2.09409113890878	3.6251862280839903E-2	0.116855943737682	discordant	Gene not DE	Protein DE	No DS	-0.667	FALSE	NA	NA	FALSE	TRUE	TRUE	DEP only
GNS	ENSG00000135677	0.233583929108306	17.8653683936343	3.73756698115145	2.6209345997673999E-3	2.17747461820515E-2	-2.13470096033241	-0.276220741195226	2368.3013197909	0.0558124321053285	-4.94908984926415	7.45613233557136e-07	1.1747344007013e-05	discordant	Gene DE	Protein DE	No DS	0.017	FALSE	NA	NA	FALSE	FALSE	FALSE	DEP + DEG, no DS
CPD	ENSG00000108582	-0.487457344314093	14.2357932243665	-3.73013782354304	2.6576367613613001E-3	2.20344228206313E-2	-2.14873126021027	-0.302979284272307	2114.35026645354	0.0621299871654263	-4.87653865862871	1.07963537286727e-06	1.63659962293278e-05	concordant	Gene DE	Protein DE	No DS	0.079	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP + DEG, no DS
TALDO1	ENSG00000177156	0.240280901022636	18.2627576842123	3.72814489122736	2.6675714333024999E-3	2.20398980119977E-2	-2.15249530527559	0.116850778732668	5446.18716062534	0.045801505509759	2.55124318364973	1.07339399886867E-2	4.6060013845978E-2	concordant	Gene DE	Protein DE	No DS	0.005	FALSE	NA	NA	FALSE	FALSE	FALSE	DEP + DEG, no DS
MICAL3	ENSG00000243156	0.291895785471098	16.5276532330714	3.72782055866294	2.6691918007608999E-3	2.20398980119977E-2	-2.15310788312318	-0.0512502268653685	7006.68920908707	0.0491491231449207	-1.04274956674715	0.29706429472931101	0.50189405439653201	discordant	Gene not DE	Protein DE	No DS	0.083	FALSE	-0.117309077545735	FALSE	FALSE	FALSE	TRUE	DEP only
SERPINB1	ENSG00000021355	0.463874389312279	14.1254522353756	3.72298088030887	2.6934906325130001E-3	2.21509305626265E-2	-2.16224914001061	0.589837755570042	60.8163480724293	0.254782091161826	2.3150675657003	2.0609234711849701E-2	7.6627572019264595E-2	concordant	Gene not DE	Protein DE	No DS	-0.667	FALSE	NA	NA	FALSE	FALSE	FALSE	DEP only
EDIL3	ENSG00000164176	-0.225481869902179	18.832182147897	-3.72296153847925	2.6935881949609998E-3	2.21509305626265E-2	-2.16228567461597	-0.0067998763521813	12324.6005090538	0.0428991527243623	-0.158508406818014	0.87405619672564705	0.93652137982280004	concordant	Gene not DE	Protein DE	No DS	0.043	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP only
GNB5	ENSG00000069966	-0.460793114283508	14.6270274833503	-3.71834867002756	2.7169594102713999E-3	2.22864148393646E-2	-2.1709992091111	0.0276428181107068	4598.08450155679	0.0494143050872903	0.559409224957749	0.57588246701921697	0.74731345040348496	discordant	Gene not DE	Protein DE	No DS	0.008	FALSE	NA	NA	FALSE	FALSE	FALSE	DEP only
CPEB4	ENSG00000113742	-0.277225317724971	14.8535316101823	-3.7175396126885	2.7210798147914001E-3	2.22864148393646E-2	-2.1725275550069	-0.131304332221703	5070.44188609174	0.0499712423570581	-2.62759791488668	8.5990090354591004E-3	3.84764053788859E-2	concordant	Gene DE	Protein DE	No DS	-0.308	FALSE	0.138221730996648	FALSE	FALSE	FALSE	TRUE	DEP + DEG, no DS
PDAP1	ENSG00000106244	0.33412942815978	17.1595770856434	3.71567582304215	2.7305961051607998E-3	2.2319175437334599E-2	-2.1760484133323	0.180349559061805	5834.68812625129	0.0519696582882843	3.4702856436226	5.1990514066779998E-4	3.8174389213418E-3	concordant	Gene DE	Protein DE	No DS	NA	NA	NA	NA	FALSE	TRUE	TRUE	DEP + DEG, no DS
RPS6KA1	ENSG00000117676	-0.662832463598159	13.5737565923562	-3.70812234551928	2.7695124905727001E-3	2.25916280985024E-2	-2.19031864037447	-0.309739380262833	572.510070744826	0.087290849725501	-3.54836023749172	3.8763765963980001E-4	2.9905298206329002E-3	concordant	Gene DE	Protein DE	No DS	0.164	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP + DEG, no DS
SRP68	ENSG00000167881	0.221879272844603	16.6353204047968	3.70549831517366	2.7831639240399999E-3	2.2657306311199599E-2	-2.1952764182573	-0.047165567318861	2614.18989908969	0.0533710119729922	-0.88373005448592	0.37684195223564199	0.58357989552382195	discordant	Gene not DE	Protein DE	No DS	0.033	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP only
SLC25A24	ENSG00000085491	0.235086469814135	18.1959868884109	3.68026916462597	2.9179745011025E-3	2.37070779748207E-2	-2.24295349213698	0.24848333306437	1600.59499725235	0.0671397172868236	3.70098867117416	2.1476106547990001E-4	1.8034436889945999E-3	concordant	Gene DE	Protein DE	No DS	0.039	FALSE	NA	NA	FALSE	TRUE	TRUE	DEP + DEG, no DS
RPUSD2	ENSG00000166133	0.585909398081565	13.8801383123789	3.67347641618385	2.9553968772099001E-3	2.3962997525433401E-2	-2.2557930126694	-0.0226886209048696	894.020471087488	0.0794866883215143	-0.28543925258399	0.77530763856568796	0.88218918092132603	discordant	Gene not DE	Protein DE	No DS	-0.01	FALSE	NA	NA	FALSE	FALSE	FALSE	DEP only
NUP153	ENSG00000124789	0.64053555623935	13.1132313100262	3.67174075173194	2.9650372160084999E-3	2.3993081151941299E-2	-2.25907391421441	-0.0364924297347416	4416.06652014519	0.0686493473706297	-0.531577227351097	0.59501884055676801	0.760484570293535	discordant	Gene not DE	Protein DE	No DS	0.037	FALSE	NA	NA	FALSE	FALSE	FALSE	DEP only
BRD1	ENSG00000100425	0.681802901557697	14.666054163717	3.6689732589293	2.9804749824490998E-3	2.4069863830317902E-2	-2.2643054164736	-0.012015804521531	3832.72933840893	0.0504323053196541	-0.238256102816865	0.81168246591954396	0.90303914270413299	discordant	Gene not DE	Protein DE	No DS	-0.056	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP only
EXOSC6	ENSG00000223496	0.321994125136053	14.8856610341086	3.66466888487026	3.0046489112749999E-3	2.4216751982109201E-2	-2.27244250810393	0.0844982858563651	1472.89915354022	0.0652303855319126	1.2953822849173	0.19518838609092701	0.382387557810829	concordant	Gene not DE	Protein DE	No DS	NA	NA	NA	NA	FALSE	FALSE	TRUE	DEP only
REEP6	ENSG00000115255	1.04017607781031	12.9599253151703	3.69110176403491	3.7909834651866001E-3	2.8092159524075198E-2	-2.2756773400266	0.276162931723852	503.805670634235	0.103172240156223	2.67671741260718	7.4347312019578003E-3	3.4275760219753197E-2	concordant	Gene DE	Protein DE	No DS	-0.044	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP + DEG, no DS
MPG	ENSG00000103152	0.451390238106018	14.2285300507372	3.6628031493165	3.0151891448918001E-3	2.4253390219150201E-2	-2.27596967348614	0.150681693173755	1380.51568712448	0.0610339017659214	2.46881960376142	1.3555953772452899E-2	5.5168094467615197E-2	concordant	Gene not DE	Protein DE	No DS	-0.01	FALSE	NA	NA	FALSE	TRUE	FALSE	DEP only
BCCIP	ENSG00000107949	0.335112928012606	14.3960996786404	3.65974692724808	3.0325363997451998E-3	2.4344084680207101E-2	-2.28174762101257	0.289355427406311	3001.22096139731	0.0526831247669491	5.49237405120356	3.96566353759985e-08	8.16866979884275e-07	concordant	Gene DE	Protein DE	No DS	0.04	FALSE	NA	NA	FALSE	FALSE	FALSE	DEP + DEG, no DS
PTGES3	ENSG00000110958	-0.275354790988814	19.1556819614898	-3.65870073821432	3.0384979642868E-3	2.4344084680207101E-2	-2.28372554461915	0.0107921367519015	6850.17666328707	0.0619196450718967	0.174292613263052	0.861635504159729	0.92988890821655701	discordant	Gene not DE	Protein DE	No DS	0.074	FALSE	NA	NA	FALSE	FALSE	FALSE	DEP only
PKN1	ENSG00000123143	-0.607605477618382	14.4020156909315	-3.65400578121542	3.0653989950367002E-3	2.45110757587324E-2	-2.29260212368897	-0.515636107560034	4915.11185310014	0.0508686832007902	-10.1366120590286	3.80052385014607e-24	3.85143210171902e-22	concordant	Gene DE	Protein DE	No DS	-0.068	FALSE	-0.102868746004633	FALSE	FALSE	FALSE	TRUE	DEP + DEG, no DS
DNAJC17	ENSG00000104129	0.707795454878463	12.9628293962692	3.65287859475788	3.0718935772710999E-3	2.45145590012605E-2	-2.29473332473343	0.103858357080018	1316.96820927186	0.0753600312934718	1.37816234013447	0.16815317173144301	0.34676179127183798	concordant	Gene not DE	Protein DE	No DS	-0.014	FALSE	NA	NA	FALSE	FALSE	FALSE	DEP only
SLC1A2	ENSG00000110436	-0.566132894958574	16.702249697215	-3.64977930505714	3.0898233440298001E-3	2.4609104822725901E-2	-2.30059337398254	-0.0356522472443657	6439.53577224005	0.0663934219148592	-0.536984632153544	0.59127822945296205	0.75788684360784497	concordant	Gene not DE	Protein DE	No DS	0.333	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP only
FSD1	ENSG00000105255	-0.231294974602676	17.1084850186375	-3.64456655746876	3.1202206268235999E-3	2.4764845450044301E-2	-2.31044994582859	-0.059388579097944	5040.0383973801	0.0528532264442147	-1.12365096879426	0.26116112452346701	0.463161086885791	concordant	Gene not DE	Protein DE	No DS	-0.034	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP only
FBXL19	ENSG00000099364	0.26596637703066	15.1387845578697	3.64432797123948	3.1216191743753002E-3	2.4764845450044301E-2	-2.31090109223684	0.138177342351355	11333.3939374098	0.0470538956555351	2.93657603533834	3.3185745495507E-3	1.78100811964612E-2	concordant	Gene DE	Protein DE	No DS	0.333	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP + DEG, no DS
POLR3C	ENSG00000186141	0.522117352463221	13.7120651733691	3.6397926686479	3.1483260808509998E-3	2.4919739879067902E-2	-2.31947718501232	-0.045710412048799	1872.71246590497	0.0571703622337573	-0.799547357455932	0.42397309808926797	0.62861824491889096	discordant	Gene not DE	Protein DE	No DS	-1	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP only
RPL9	ENSG00000163682	-0.167813819007804	17.7513267287359	-3.63594141962399	3.1711875521262E-3	2.5002787363220501E-2	-2.32676007692857	0.0379092960796026	16346.8898347072	0.067419927619961	0.562286217411762	0.57392102723082905	0.74643911160910104	discordant	Gene not DE	Protein DE	No DS	0.002	FALSE	-0.130754242313999	FALSE	FALSE	TRUE	FALSE	DEP only
RRAGC	ENSG00000116954	-0.226200878616423	15.1858279064394	-3.6344349068663	3.1801763458183998E-3	2.5002787363220501E-2	-2.32960904097597	0.010133159753526	457.046737519166	0.105436730135652	0.0961065440903651	0.923435953936245	0.963003868497603	discordant	Gene not DE	Protein DE	No DS	-0.02	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP only
CCT7	ENSG00000135624	-0.182278046114398	18.8353104856661	-3.63286358651059	3.1895794795861001E-3	2.5002787363220501E-2	-2.33258060852811	-0.0707978936598014	17407.6617885281	0.0451747776785902	-1.56719960336085	0.117068043152755	0.27261078928209598	concordant	Gene not DE	Protein DE	No DS	-0.667	FALSE	NA	NA	FALSE	TRUE	FALSE	DEP only
ARID1B	ENSG00000049618	0.400411444583357	14.2448551030029	3.63249259510602	3.1918037053974002E-3	2.5002787363220501E-2	-2.33328220746194	-0.0622341345184499	7685.15224111509	0.0494049539975804	-1.25967396956787	0.20778699937801601	0.39878877353155101	discordant	Gene not DE	Protein DE	No DS	0.131	FALSE	-0.120873886423436	FALSE	FALSE	FALSE	FALSE	DEP only
RPS17	ENSG00000182774	-0.190950411186513	18.3408567214801	-3.63154205206502	3.1975097630346999E-3	2.5002787363220501E-2	-2.33507983493884	0.12310620676943	479.973619426488	0.101294041757561	1.21533512369932	0.22423830087433	0.41957148227192598	discordant	Gene not DE	Protein DE	No DS	0	FALSE	NA	NA	FALSE	TRUE	FALSE	DEP only
CMAS	ENSG00000111726	-0.242511492776206	17.8572030548186	-3.63095335292145	3.2010489011735001E-3	2.5002787363220501E-2	-2.33619316671559	-0.144035861737928	3831.44580574965	0.0474420287191009	-3.03603925942435	2.3970815048185998E-3	1.3640515447004601E-2	concordant	Gene DE	Protein DE	No DS	-0.125	FALSE	NA	NA	FALSE	FALSE	FALSE	DEP + DEG, no DS
PAICS	ENSG00000128050	0.195999372822858	17.5642545694543	3.6163705916997	3.2900026215849001E-3	2.5648025563776301E-2	-2.36377366205945	0.022095673320863	4182.42942929944	0.0566245712414242	0.390213521028813	0.69637866423204098	0.834107160481804	concordant	Gene not DE	Protein DE	No DS	1	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP only
PLAA	ENSG00000137055	-0.215186777422534	16.918765455153	-3.61534776597968	3.2963354654382999E-3	2.5648025563776301E-2	-2.36570827702477	-0.0600060617816755	1882.36778962373	0.0617678202993233	-0.971477728870624	0.33131043825491002	0.53836716468681101	concordant	Gene not DE	Protein DE	No DS	-0.022	FALSE	NA	NA	FALSE	FALSE	FALSE	DEP only
KPNA6	ENSG00000025800	-0.202712657240184	16.3191115999289	-3.60881736780771	3.3370621780646E-3	2.5915074035411899E-2	-2.37806053806279	-0.0953586084455032	3575.32963614324	0.0651223309643807	-1.46429968082163	0.143112084353333	0.31330458578859499	concordant	Gene not DE	Protein DE	No DS	0.043	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP only
XPO4	ENSG00000132953	-0.504517023963592	13.3063441958016	-3.59763968563401	3.4079641302883E-3	2.6414986343192899E-2	-2.39920464285978	-0.282430304280579	1332.34344398576	0.0784675217963639	-3.59932743910954	3.1904126010319999E-4	2.5323462174557999E-3	concordant	Gene DE	Protein DE	No DS	-0.302	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP + DEG, no DS
SART1	ENSG00000175467	0.280924484137831	14.8962620810942	3.59326922837108	3.4361019145696999E-3	2.65821574499986E-2	-2.40747243433473	0.0999531121139793	2946.1120296419	0.0557273223381603	1.79361052927416	7.2875354758287103E-2	0.19406240049745299	concordant	Gene not DE	Protein DE	No DS	NA	NA	NA	NA	FALSE	TRUE	TRUE	DEP only
STUM	ENSG00000203685	-0.690789290553758	12.9956726524404	-3.60709950519099	3.7995262626595002E-3	2.81039913322133E-2	-2.40840756149352	-0.359939664662581	1461.74732042502	0.0650578391042948	-5.53261020682778	3.15500083476622e-08	6.59817180947224e-07	concordant	Gene DE	Protein DE	No DS	NA	NA	NA	NA	FALSE	FALSE	FALSE	DEP + DEG, no DS
GNAO1	ENSG00000087258	-0.223705255109465	20.3598846219002	-3.59079652165688	3.4521262357120998E-3	2.6636599830154699E-2	-2.4121502768863	-0.173055179501621	13840.1313294554	0.0445232078628765	-3.88685334701399	1.015520635309E-4	9.3872760528559995E-4	concordant	Gene DE	Protein DE	No DS	0.074	FALSE	NA	NA	FALSE	FALSE	FALSE	DEP + DEG, no DS
NANS	ENSG00000095380	-0.177808869682419	16.974435019332	-3.59015343240746	3.4563062063348998E-3	2.6636599830154699E-2	-2.41336687972575	0.0575538934357999	1598.06239531648	0.0619278633733345	0.929369920109048	0.35269741092234802	0.56013834834884102	discordant	Gene not DE	Protein DE	No DS	NA	NA	NA	NA	FALSE	FALSE	FALSE	DEP only
PLCB1	ENSG00000182621	-0.739405181878164	13.296674376058	-3.60303209840431	3.8274579704896E-3	2.82589323879581E-2	-2.41580867324234	-0.20610805386555	2421.87653982108	0.053714269936786	-3.83711915116988	1.2448608087439999E-4	1.1222888466313999E-3	concordant	Gene DE	Protein DE	No DS	0.667	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP + DEG, no DS
BCKDHB	ENSG00000083123	-0.696909565380471	13.3232213225999	-3.58584220649243	3.4844617316806001E-3	2.67807899739602E-2	-2.42152303415284	-0.604087217158248	434.555436182558	0.105247043090168	-5.73970725848051	9.4840349182092e-09	2.1806638830846e-07	concordant	Gene DE	Protein DE	DS	-0.046	FALSE	0.196749036266701	TRUE	TRUE	FALSE	TRUE	DEP + DS
NOL4L	ENSG00000197183	0.405373402937439	14.200907763956	3.58526421334063	3.4882541562721E-3	2.67807899739602E-2	-2.42261652257507	-0.139974700240333	9263.16463417619	0.0447808689657517	-3.12577007711452	1.7734014514909E-3	1.0579190272212101E-2	discordant	Gene DE	Protein DE	No DS	-1	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP + DEG, no DS
WDR73	ENSG00000177082	0.675516428496159	13.0109972648789	3.59890040860125	3.8560466231474001E-3	2.8305175478563201E-2	-2.42332736929949	-0.0181961470193224	2623.30170006962	0.0506615022628306	-0.359171090602905	0.71946710201894304	0.84718459281157998	discordant	Gene not DE	Protein DE	No DS	1	FALSE	0.112635583499088	FALSE	FALSE	FALSE	FALSE	DEP only
HSPA5	ENSG00000044574	0.193946516039681	20.4307055214938	3.58398038044015	3.4966928821569001E-3	2.6794733714407298E-2	-2.42504538287494	-0.165299886991756	12496.525562084	0.0471266912984268	-3.50756402449314	4.522295181803E-4	3.4103132751340001E-3	discordant	Gene DE	Protein DE	No DS	NA	NA	NA	NA	FALSE	TRUE	TRUE	DEP + DEG, no DS
NAA10	ENSG00000102030	-0.34228211043061	15.4147712881623	-3.58055836051867	3.5192876554449E-3	2.6916895754121602E-2	-2.43151953419332	0.0766302156327471	2177.64674694849	0.0651895720422156	1.17549806252943	0.23979551185509199	0.43698149538082098	discordant	Gene not DE	Protein DE	No DS	-0.005	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP only
SMARCA5	ENSG00000153147	0.270581858960359	17.620310263508	3.57813229110327	3.5353963218482999E-3	2.6923997613666199E-2	-2.43610951743715	-0.0167389406970419	7878.3196297392	0.0513008992963501	-0.326289420392926	0.74420539191631196	0.86210604065436303	discordant	Gene not DE	Protein DE	No DS	-0.012	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP only
RPRD1B	ENSG00000101413	0.452468290460093	15.1511005640426	3.57785854725501	3.5372186340346E-3	2.6923997613666199E-2	-2.43662742904428	0.0711682289725731	1700.6190237835	0.0597479929929843	1.19114007697179	0.23359859898001101	0.43002783129119099	concordant	Gene not DE	Protein DE	No DS	-0.5	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP only
LARP4	ENSG00000161813	0.416269007355046	13.7853962796076	3.57702705634928	3.5427597271961001E-3	2.6923997613666199E-2	-2.43820057909599	0.519152873425803	1248.1206926043	0.0809179446612197	6.41579411834232	1.40090665577124e-10	4.21221329080522e-09	concordant	Gene DE	Protein DE	No DS	-0.485	FALSE	NA	NA	FALSE	TRUE	TRUE	DEP + DEG, no DS
SLC7A5	ENSG00000103257	-0.144907866881432	17.1600504859886	-3.5718034002792	3.5777729186861002E-3	2.7107994810869101E-2	-2.44808370900996	0.185207755969923	6468.89061997384	0.0482135995250737	3.84140072084029	1.223342142112E-4	1.1047089079793001E-3	discordant	Gene DE	Protein DE	No DS	NA	NA	NA	NA	FALSE	FALSE	TRUE	DEP + DEG, no DS
RPL3	ENSG00000100316	-0.187451431229565	18.7919926544877	-3.56321272358107	3.6361215821823999E-3	2.74985942458136E-2	-2.46433780310116	0.164651684447329	43829.6546001511	0.0458891861548461	3.58802799186146	3.331885256262E-4	2.6323176252194E-3	discordant	Gene DE	Protein DE	No DS	-0.001	FALSE	NA	NA	FALSE	TRUE	FALSE	DEP + DEG, no DS
TRIM33	ENSG00000197323	0.397254726190793	14.0174534511098	3.55965857309564	3.6605437700972E-3	2.7631641966069799E-2	-2.47106266849939	0.112729165123592	4494.6009956792	0.055060658883337	2.04736317018006	4.0622439717435697E-2	0.12719790059911101	concordant	Gene not DE	Protein DE	No DS	-0.046	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP only
KIF1A	ENSG00000130294	-0.286406670614696	16.3176800605738	-3.55389738221573	3.7004862765524001E-3	2.7881131238232999E-2	-2.48196372505625	-0.0658439796761654	70294.5862118261	0.0440892347939406	-1.49342532216537	0.135325888649628	0.30115778446825298	concordant	Gene not DE	Protein DE	DS	0.124	TRUE	NA	NA	FALSE	FALSE	TRUE	DEP + DS
LRRC57	ENSG00000180979	0.301227342067529	15.2597428121756	3.55094743779875	3.7211095212607999E-3	2.7984403574389E-2	-2.48754556700096	0.166885725147893	595.307942852164	0.0859725719408175	1.94115078077198	5.2239991133454802E-2	0.15181871737261901	concordant	Gene not DE	Protein DE	No DS	NA	NA	NA	NA	FALSE	FALSE	TRUE	DEP only
STXBP1	ENSG00000136854	-0.209892415205335	19.1283431557496	-3.54963831444054	3.7302990665158998E-3	2.79920705990706E-2	-2.49002269034292	-0.245561065696358	27383.574441617	0.0407697028778878	-6.02312620309878	1.7107993845959e-09	4.5154651924294e-08	concordant	Gene DE	Protein DE	No DS	0.035	FALSE	NA	NA	FALSE	TRUE	TRUE	DEP + DEG, no DS
SLC4A7	ENSG00000033867	-0.491915880609088	13.9784464888159	-3.5622198083216	4.1196463418072997E-3	2.9501042653013301E-2	-2.49010299621546	-0.0645972824564001	1640.11827715063	0.0746131364320392	-0.865762860876892	0.38662021976268801	0.59347559562507202	concordant	Gene not DE	Protein DE	No DS	0.085	FALSE	NA	NA	FALSE	FALSE	TRUE	DEP only
STAU1	ENSG00000124214	-0.175128170768765	16.1442805139554	-3.54883265856955	3.7359659227627E-3	2.79920705990706E-2	-2.49154715809275	-0.0477324768009558	8435.52662984032	0.0429477771520168	-1.1114073874418	0.266393033927453	0.469798446696991	concordant	Gene not DE	Protein DE	No DS	0.14	FALSE	NA	NA	FALSE	TRUE	TRUE	DEP only
RPL34	ENSG00000109475	-0.166215267054874	18.0913846956648	-3.54780129927689	3.7432331106932999E-3	2.7994678679972899E-2	-2.49349870957188	0.196799837571303	14749.9449235458	0.0495413374789612	3.97243690998207	7.11410817203904e-05	6.8620630940280001E-4	discordant	Gene DE	Protein DE	No DS	-0.213	FALSE	NA	NA	FALSE	TRUE	FALSE	DEP + DEG, no DS
