ID	dataset	subset	qvalue	Count	geneID	GeneRatio	BgRatio	pvalue	gs_subcat	gs_exact_source	modality
GOMF_UNFOLDED_PROTEIN_BINDING	NYGC_ALS_TemporalCortex	negative	0.00353119532930465	2	HSPA7/HSPA6	2/13	109/22688	0.00172327169323943	GO:MF	GO:0051082	RNAseq
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	NYGC_ALS_TemporalCortex	negative	0.0036765398867053	2	HSPA7/HSPA6	2/13	112/22688	0.00181812451931591	GO:BP	GO:0035967	RNAseq
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	NYGC_ALS_TemporalCortex	negative	0.00382298831882449	2	CCL4/CCL3	2/13	115/22688	0.00191542188713707	GO:BP	GO:0051928	RNAseq
GOMF_HEAT_SHOCK_PROTEIN_BINDING	NYGC_ALS_TemporalCortex	negative	0.00430862878676989	2	HSPA7/HSPA6	2/13	123/22688	0.00218677666506609	GO:MF	GO:0031072	RNAseq
GOCC_BLOOD_MICROPARTICLE	NYGC_ALS_TemporalCortex	negative	0.00467196603957701	2	HSPA7/HSPA6	2/13	129/22688	0.00240158254294695	GO:CC	GO:0072562	RNAseq
GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	NYGC_ALS_TemporalCortex	negative	0.00489893408802355	2	CCL3/IL1A	2/13	133/22688	0.00255013007321774	GO:BP	GO:0031644	RNAseq
GOBP_POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	NYGC_ALS_TemporalCortex	negative	0.00523609669737964	1	MTCO2P12	1/13	5/22688	0.00286192134555407	GO:BP	GO:0010726	RNAseq
GOBP_POSITIVE_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION	NYGC_ALS_TemporalCortex	negative	0.00523609669737964	1	IL1A	1/13	5/22688	0.00286192134555407	GO:BP	GO:0033091	RNAseq
GOBP_REGULATION_OF_SEQUESTERING_OF_ZINC_ION	NYGC_ALS_TemporalCortex	negative	0.00523609669737964	1	SLC30A2	1/13	5/22688	0.00286192134555407	GO:BP	GO:0061088	RNAseq
GOBP_RESPONSE_TO_OZONE	NYGC_ALS_TemporalCortex	negative	0.00523609669737964	1	IL1A	1/13	5/22688	0.00286192134555407	GO:BP	GO:0010193	RNAseq
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	NYGC_ALS_TemporalCortex	negative	0.00568620169853519	2	CXCL8/IL1A	2/13	148/22688	0.00314493689833367	GO:BP	GO:1904018	RNAseq
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	NYGC_ALS_TemporalCortex	negative	0.00586287770857681	2	HSPA7/HSPA6	2/13	154/22688	0.00339941010600193	GO:BP	GO:0035966	RNAseq
GOBP_CONNECTIVE_TISSUE_REPLACEMENT_INVOLVED_IN_INFLAMMATORY_RESPONSE_WOUND_HEALING	NYGC_ALS_TemporalCortex	negative	0.00586287770857681	1	IL1A	1/13	6/22688	0.0034333975622145	GO:BP	GO:0002248	RNAseq
GOBP_HEAT_ACCLIMATION	NYGC_ALS_TemporalCortex	negative	0.00586287770857681	1	HSPA6	1/13	6/22688	0.0034333975622145	GO:BP	GO:0010286	RNAseq
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION	NYGC_ALS_TemporalCortex	negative	0.00586287770857681	1	CXCL8	1/13	6/22688	0.0034333975622145	GO:BP	GO:0060354	RNAseq
GOBP_REGULATION_OF_ENTRY_OF_BACTERIUM_INTO_HOST_CELL	NYGC_ALS_TemporalCortex	negative	0.00586287770857681	1	CXCL8	1/13	6/22688	0.0034333975622145	GO:BP	GO:2000535	RNAseq
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	NYGC_ALS_TemporalCortex	negative	0.00603635880226599	2	CCL3/IL1A	2/13	158/22688	0.00357426861956092	GO:BP	GO:0071706	RNAseq
GOBP_ECTOPIC_GERM_CELL_PROGRAMMED_CELL_DEATH	NYGC_ALS_TemporalCortex	negative	0.00661762795502603	1	IL1A	1/13	7/22688	0.00400457143716815	GO:BP	GO:0035234	RNAseq
GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	NYGC_ALS_TemporalCortex	negative	0.00661762795502603	1	MTCO2P12	1/13	7/22688	0.00400457143716815	GO:BP	GO:0010728	RNAseq
GOBP_ASTROCYTE_CELL_MIGRATION	NYGC_ALS_TemporalCortex	negative	0.00696211250743917	1	CCL3	1/13	8/22688	0.0045754431170465	GO:BP	GO:0043615	RNAseq
GOBP_ENTRY_OF_BACTERIUM_INTO_HOST_CELL	NYGC_ALS_TemporalCortex	negative	0.00696211250743917	1	CXCL8	1/13	8/22688	0.0045754431170465	GO:BP	GO:0035635	RNAseq
GOBP_EOSINOPHIL_ACTIVATION	NYGC_ALS_TemporalCortex	negative	0.00696211250743917	1	CCL3	1/13	8/22688	0.0045754431170465	GO:BP	GO:0043307	RNAseq
GOBP_EOSINOPHIL_MEDIATED_IMMUNITY	NYGC_ALS_TemporalCortex	negative	0.00696211250743917	1	CCL3	1/13	8/22688	0.0045754431170465	GO:BP	GO:0002447	RNAseq
GOBP_MICROGLIAL_CELL_MIGRATION	NYGC_ALS_TemporalCortex	negative	0.00696211250743917	1	CCL3	1/13	8/22688	0.0045754431170465	GO:BP	GO:1904124	RNAseq
GOBP_POSITIVE_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION	NYGC_ALS_TemporalCortex	negative	0.00696211250743917	1	CCL3	1/13	8/22688	0.0045754431170465	GO:BP	GO:1903980	RNAseq
GOBP_SEQUESTERING_OF_ZINC_ION	NYGC_ALS_TemporalCortex	negative	0.00696211250743917	1	SLC30A2	1/13	8/22688	0.0045754431170465	GO:BP	GO:0032119	RNAseq
GOBP_WOUND_HEALING_INVOLVED_IN_INFLAMMATORY_RESPONSE	NYGC_ALS_TemporalCortex	negative	0.00696211250743917	1	IL1A	1/13	8/22688	0.0045754431170465	GO:BP	GO:0002246	RNAseq
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_MIGRATION	NYGC_ALS_TemporalCortex	negative	0.00767826122911375	1	CCL3	1/13	9/22688	0.00514601274841631	GO:BP	GO:1903977	RNAseq
GOBP_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION	NYGC_ALS_TemporalCortex	negative	0.00767826122911375	1	IL1A	1/13	9/22688	0.00514601274841631	GO:BP	GO:0033083	RNAseq
GOBP_PROTEIN_FOLDING	NYGC_ALS_TemporalCortex	negative	0.00811858405539066	2	HSPA7/HSPA6	2/13	197/22688	0.00549394592241505	GO:BP	GO:0006457	RNAseq
GOBP_CONNECTIVE_TISSUE_REPLACEMENT	NYGC_ALS_TemporalCortex	negative	0.0082102995549049	1	IL1A	1/13	10/22688	0.00571628047778139	GO:BP	GO:0097709	RNAseq
GOBP_FEVER_GENERATION	NYGC_ALS_TemporalCortex	negative	0.0082102995549049	1	IL1A	1/13	10/22688	0.00571628047778139	GO:BP	GO:0001660	RNAseq
GOBP_IMMATURE_T_CELL_PROLIFERATION	NYGC_ALS_TemporalCortex	negative	0.0082102995549049	1	IL1A	1/13	10/22688	0.00571628047778139	GO:BP	GO:0033079	RNAseq
GOBP_MAINTENANCE_OF_LOCATION_IN_CELL	NYGC_ALS_TemporalCortex	negative	0.00886327360628332	2	CCL3/SLC30A2	2/13	211/22688	0.00627626509580943	GO:BP	GO:0051651	RNAseq
GOMF_INTERLEUKIN_1_RECEPTOR_BINDING	NYGC_ALS_TemporalCortex	negative	0.00886327360628332	1	IL1A	1/13	11/22688	0.00628624645157971	GO:MF	GO:0005149	RNAseq
GOBP_MYELOID_LEUKOCYTE_ACTIVATION	NYGC_ALS_TemporalCortex	negative	0.00934052173242382	2	CCL3/CXCL8	2/13	218/22688	0.00668551041807047	GO:BP	GO:0002274	RNAseq
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	NYGC_ALS_TemporalCortex	negative	0.00940754679664297	2	CCL4/CCL3	2/13	220/22688	0.00680463461796833	GO:BP	GO:0009636	RNAseq
GOBP_SERTOLI_CELL_DEVELOPMENT	NYGC_ALS_TemporalCortex	negative	0.00940754679664297	1	IL1A	1/13	12/22688	0.00685591081618364	GO:BP	GO:0060009	RNAseq
GOBP_POSITIVE_REGULATION_OF_ATP_BIOSYNTHETIC_PROCESS	NYGC_ALS_TemporalCortex	negative	0.00983747697653243	1	MTCO2P12	1/13	13/22688	0.00742527371790325	GO:BP	GO:2001171	RNAseq
GOBP_PROGRAMMED_CELL_DEATH_INVOLVED_IN_CELL_DEVELOPMENT	NYGC_ALS_TemporalCortex	negative	0.00983747697653243	1	IL1A	1/13	13/22688	0.00742527371790325	GO:BP	GO:0010623	RNAseq
GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION	NYGC_ALS_TemporalCortex	negative	0.00983747697653243	1	IL1A	1/13	13/22688	0.00742527371790325	GO:BP	GO:0032306	RNAseq
GOBP_SEQUESTERING_OF_METAL_ION	NYGC_ALS_TemporalCortex	negative	0.00983747697653243	1	SLC30A2	1/13	13/22688	0.00742527371790325	GO:BP	GO:0051238	RNAseq
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT	NYGC_ALS_TemporalCortex	negative	0.0101522621381303	2	CCL4/CCL3	2/13	235/22688	0.007728931072967	GO:BP	GO:0051924	RNAseq
GOBP_CELL_ADHESION_MOLECULE_PRODUCTION	NYGC_ALS_TemporalCortex	negative	0.010153744708442	1	CXCL8	1/13	14/22688	0.00799433530298221	GO:BP	GO:0060352	RNAseq
GOBP_INDUCTION_OF_POSITIVE_CHEMOTAXIS	NYGC_ALS_TemporalCortex	negative	0.010153744708442	1	CXCL8	1/13	14/22688	0.00799433530298221	GO:BP	GO:0050930	RNAseq
GOBP_REGULATION_OF_GLIAL_CELL_MIGRATION	NYGC_ALS_TemporalCortex	negative	0.010153744708442	1	CCL3	1/13	14/22688	0.00799433530298221	GO:BP	GO:1903975	RNAseq
GOMF_LIPASE_ACTIVATOR_ACTIVITY	NYGC_ALS_TemporalCortex	negative	0.010153744708442	1	CCL3	1/13	14/22688	0.00799433530298221	GO:MF	GO:0060229	RNAseq
GOBP_HEAT_GENERATION	NYGC_ALS_TemporalCortex	negative	0.0104445444842915	1	IL1A	1/13	15/22688	0.00856309571760061	GO:BP	GO:0031649	RNAseq
GOBP_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	NYGC_ALS_TemporalCortex	negative	0.0104445444842915	1	MTCO2P12	1/13	15/22688	0.00856309571760061	GO:BP	GO:0050665	RNAseq
GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING	NYGC_ALS_TemporalCortex	negative	0.0104445444842915	1	IL1A	1/13	15/22688	0.00856309571760061	GO:BP	GO:0090594	RNAseq
GOBP_POSITIVE_REGULATION_OF_NECROTIC_CELL_DEATH	NYGC_ALS_TemporalCortex	negative	0.0104445444842915	1	MTCO2P12	1/13	15/22688	0.00856309571760061	GO:BP	GO:0010940	RNAseq
GOBP_POSITIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	NYGC_ALS_TemporalCortex	negative	0.0104445444842915	1	CCL3	1/13	15/22688	0.00856309571760061	GO:BP	GO:0150078	RNAseq
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN	NYGC_ALS_TemporalCortex	negative	0.0109638737314939	1	MTCO2P12	1/13	16/22688	0.00913155510787433	GO:BP	GO:0006123	RNAseq
GOBP_NEGATIVE_REGULATION_OF_BONE_MINERALIZATION	NYGC_ALS_TemporalCortex	negative	0.0109638737314939	1	CCL3	1/13	16/22688	0.00913155510787433	GO:BP	GO:0030502	RNAseq
GOBP_PROSTAGLANDIN_TRANSPORT	NYGC_ALS_TemporalCortex	negative	0.0112527682858188	1	IL1A	1/13	17/22688	0.00969971361985389	GO:BP	GO:0015732	RNAseq
GOBP_SERTOLI_CELL_DIFFERENTIATION	NYGC_ALS_TemporalCortex	negative	0.0112527682858188	1	IL1A	1/13	17/22688	0.00969971361985389	GO:BP	GO:0060008	RNAseq
GOMF_CXCR_CHEMOKINE_RECEPTOR_BINDING	NYGC_ALS_TemporalCortex	negative	0.0112527682858188	1	CXCL8	1/13	17/22688	0.00969971361985389	GO:MF	GO:0045236	RNAseq
GOMF_PROTEIN_KINASE_C_ACTIVITY	NYGC_ALS_TemporalCortex	negative	0.0112527682858188	1	CCL3	1/13	17/22688	0.00969971361985389	GO:MF	GO:0004697	RNAseq
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	NYGC_ALS_TemporalCortex	negative	0.0112527682858188	2	CXCL8/IL1A	2/13	265/22688	0.00973826899255618	GO:BP	GO:1901342	RNAseq
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	NYGC_ALS_TemporalCortex	negative	0.0116026735629315	1	MTCO2P12	1/13	18/22688	0.0102675713995257	GO:BP	GO:1903428	RNAseq
GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	NYGC_ALS_TemporalCortex	negative	0.0116026735629315	1	MTCO2P12	1/13	18/22688	0.0102675713995257	GO:BP	GO:0010310	RNAseq
GOBP_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION	NYGC_ALS_TemporalCortex	negative	0.0116026735629315	1	CCL3	1/13	18/22688	0.0102675713995257	GO:BP	GO:1903978	RNAseq
GOBP_POSITIVE_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	NYGC_ALS_TemporalCortex	negative	0.0119797711060249	1	IL1A	1/13	19/22688	0.0108351285928122	GO:BP	GO:0010893	RNAseq
GOBP_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE	NYGC_ALS_TemporalCortex	negative	0.0119797711060249	1	CXCL8	1/13	19/22688	0.0108351285928122	GO:BP	GO:0039692	RNAseq
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_HEME_GROUP_OF_DONORS	NYGC_ALS_TemporalCortex	negative	0.0119797711060249	1	MTCO2P12	1/13	19/22688	0.0108351285928122	GO:MF	GO:0016675	RNAseq
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT	NYGC_ALS_TemporalCortex	negative	0.0125169042139352	1	CCL3	1/13	20/22688	0.0114023853455711	GO:BP	GO:0090280	RNAseq
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	NYGC_ALS_TemporalCortex	negative	0.0127742975389257	1	MTCO2P12	1/13	21/22688	0.0119693418035961	GO:BP	GO:0030810	RNAseq
GOBP_REGULATION_OF_ATP_BIOSYNTHETIC_PROCESS	NYGC_ALS_TemporalCortex	negative	0.0127742975389257	1	MTCO2P12	1/13	21/22688	0.0119693418035961	GO:BP	GO:2001169	RNAseq
GOBP_REGULATION_OF_ICOSANOID_SECRETION	NYGC_ALS_TemporalCortex	negative	0.0127742975389257	1	IL1A	1/13	21/22688	0.0119693418035961	GO:BP	GO:0032303	RNAseq
GOMF_ZINC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	NYGC_ALS_TemporalCortex	negative	0.0127742975389257	1	SLC30A2	1/13	21/22688	0.0119693418035961	GO:MF	GO:0005385	RNAseq
GOBP_CELLULAR_SODIUM_ION_HOMEOSTASIS	NYGC_ALS_TemporalCortex	negative	0.013106020225148	1	IL1A	1/13	22/22688	0.0125359981126159	GO:BP	GO:0006883	RNAseq
GOBP_CHONDROCYTE_PROLIFERATION	NYGC_ALS_TemporalCortex	negative	0.013106020225148	1	MUSTN1	1/13	22/22688	0.0125359981126159	GO:BP	GO:0035988	RNAseq
GOBP_KERATINIZATION	NYGC_ALS_TemporalCortex	negative	0.013106020225148	1	IL1A	1/13	22/22688	0.0125359981126159	GO:BP	GO:0031424	RNAseq
GOBP_RESPONSE_TO_CHOLESTEROL	NYGC_ALS_TemporalCortex	negative	0.0135142617101461	1	CCL3	1/13	23/22688	0.0131023544182958	GO:BP	GO:0070723	RNAseq
GOMF_CALCIUM_DEPENDENT_PROTEIN_KINASE_ACTIVITY	NYGC_ALS_TemporalCortex	negative	0.0135142617101461	1	CCL3	1/13	23/22688	0.0131023544182958	GO:MF	GO:0010857	RNAseq
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT	NYGC_ALS_TemporalCortex	negative	0.0139113836630905	1	IL1A	1/13	24/22688	0.0136684108662352	GO:BP	GO:2000193	RNAseq
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION	NYGC_ALS_TemporalCortex	negative	0.0139113836630905	1	CCL3	1/13	24/22688	0.0136684108662352	GO:BP	GO:1905523	RNAseq
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	NYGC_ALS_TemporalCortex	negative	0.014204979288366	1	CXCL8	1/13	25/22688	0.0142341676019723	GO:BP	GO:0071624	RNAseq
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	NYGC_ALS_TemporalCortex	negative	0.014204979288366	1	IL1A	1/13	25/22688	0.0142341676019723	GO:BP	GO:0010575	RNAseq
GOCC_RESPIRATORY_CHAIN_COMPLEX_IV	NYGC_ALS_TemporalCortex	negative	0.014204979288366	1	MTCO2P12	1/13	25/22688	0.0142341676019723	GO:CC	GO:0045277	RNAseq
GOBP_NEGATIVE_REGULATION_OF_BIOMINERALIZATION	NYGC_ALS_TemporalCortex	negative	0.0143048342705249	1	CCL3	1/13	26/22688	0.014799624770978	GO:BP	GO:0110150	RNAseq
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION	NYGC_ALS_TemporalCortex	negative	0.0143048342705249	1	CCL3	1/13	26/22688	0.014799624770978	GO:BP	GO:0043032	RNAseq
GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS	NYGC_ALS_TemporalCortex	negative	0.0143048342705249	1	CXCL8	1/13	26/22688	0.014799624770978	GO:BP	GO:0050926	RNAseq
GOBP_T_CELL_CHEMOTAXIS	NYGC_ALS_TemporalCortex	negative	0.0143048342705249	1	CCL3	1/13	26/22688	0.014799624770978	GO:BP	GO:0010818	RNAseq
GOMF_CHEMOATTRACTANT_ACTIVITY	NYGC_ALS_TemporalCortex	negative	0.0143048342705249	1	CCL3	1/13	26/22688	0.014799624770978	GO:MF	GO:0042056	RNAseq
GOBP_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS	NYGC_ALS_TemporalCortex	negative	0.014666611622912	1	IL1A	1/13	27/22688	0.0153647825186602	GO:BP	GO:0045940	RNAseq
GOBP_RESPONSE_TO_STEROL	NYGC_ALS_TemporalCortex	negative	0.014666611622912	1	CCL3	1/13	27/22688	0.0153647825186602	GO:BP	GO:0036314	RNAseq
GOBP_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	NYGC_ALS_TemporalCortex	negative	0.0150192288317274	1	CCL3	1/13	28/22688	0.015929640990363	GO:BP	GO:0045671	RNAseq
GOBP_ZINC_ION_TRANSPORT	NYGC_ALS_TemporalCortex	negative	0.0150192288317274	1	SLC30A2	1/13	28/22688	0.015929640990363	GO:BP	GO:0006829	RNAseq
GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	NYGC_ALS_TemporalCortex	negative	0.0165139514858932	1	IL1A	1/13	31/22688	0.0176224222020696	GO:BP	GO:1901099	RNAseq
GOBP_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT	NYGC_ALS_TemporalCortex	negative	0.0166363935665003	1	CXCL8	1/13	32/22688	0.0181860850220099	GO:BP	GO:0048566	RNAseq
GOBP_NEGATIVE_REGULATION_OF_OSSIFICATION	NYGC_ALS_TemporalCortex	negative	0.0166363935665003	1	CCL3	1/13	32/22688	0.0181860850220099	GO:BP	GO:0030279	RNAseq
GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT	NYGC_ALS_TemporalCortex	negative	0.0166363935665003	1	IL1A	1/13	32/22688	0.0181860850220099	GO:BP	GO:2000191	RNAseq
GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS	NYGC_ALS_TemporalCortex	negative	0.0166363935665003	1	CXCL8	1/13	32/22688	0.0181860850220099	GO:BP	GO:0090022	RNAseq
GOBP_POSITIVE_REGULATION_OF_ATP_METABOLIC_PROCESS	NYGC_ALS_TemporalCortex	negative	0.0167528739081527	1	MTCO2P12	1/13	33/22688	0.0187494492917271	GO:BP	GO:1903580	RNAseq
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	NYGC_ALS_TemporalCortex	negative	0.0167528739081527	1	IL1A	1/13	33/22688	0.0187494492917271	GO:BP	GO:0032743	RNAseq
GOBP_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM	NYGC_ALS_TemporalCortex	negative	0.0167528739081527	1	CCL3	1/13	33/22688	0.0187494492917271	GO:BP	GO:1903514	RNAseq
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	NYGC_ALS_TemporalCortex	negative	0.0167528739081527	1	IL1A	1/13	33/22688	0.0187494492917271	GO:BP	GO:0010573	RNAseq
GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	NYGC_ALS_TemporalCortex	negative	0.0170576358911216	1	IL1A	1/13	34/22688	0.0193125151561808	GO:BP	GO:0050999	RNAseq
GOBP_VIRAL_RNA_GENOME_REPLICATION	NYGC_ALS_TemporalCortex	negative	0.0170576358911216	1	CXCL8	1/13	34/22688	0.0193125151561808	GO:BP	GO:0039694	RNAseq
GOBP_RESPONSE_TO_COPPER_ION	NYGC_ALS_TemporalCortex	negative	0.0174543836571367	1	IL1A	1/13	35/22688	0.019875282760267	GO:BP	GO:0046688	RNAseq
GOBP_NEUROINFLAMMATORY_RESPONSE	NYGC_ALS_TemporalCortex	negative	0.0177455357022139	1	CCL3	1/13	36/22688	0.0204377522488169	GO:BP	GO:0150076	RNAseq
GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	NYGC_ALS_TemporalCortex	negative	0.0177455357022139	1	MTCO2P12	1/13	36/22688	0.0204377522488169	GO:BP	GO:0030808	RNAseq
GOBP_MACROPHAGE_CHEMOTAXIS	NYGC_ALS_TemporalCortex	negative	0.0178156334403714	1	CCL3	1/13	37/22688	0.0209999237665972	GO:BP	GO:0048246	RNAseq
GOBP_ZINC_ION_HOMEOSTASIS	NYGC_ALS_TemporalCortex	negative	0.0178156334403714	1	SLC30A2	1/13	37/22688	0.0209999237665972	GO:BP	GO:0055069	RNAseq
GOBP_ACUTE_PHASE_RESPONSE	NYGC_ALS_TemporalCortex	negative	0.0178156334403714	1	IL1A	1/13	38/22688	0.0215617974583125	GO:BP	GO:0006953	RNAseq
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	NYGC_ALS_TemporalCortex	negative	0.0178156334403714	1	MTCO2P12	1/13	38/22688	0.0215617974583125	GO:BP	GO:0045981	RNAseq
GOBP_REGULATION_OF_MACROPHAGE_MIGRATION	NYGC_ALS_TemporalCortex	negative	0.0178156334403714	1	CCL3	1/13	38/22688	0.0215617974583125	GO:BP	GO:1905521	RNAseq
GOBP_REGULATION_OF_NECROTIC_CELL_DEATH	NYGC_ALS_TemporalCortex	negative	0.0178156334403714	1	MTCO2P12	1/13	38/22688	0.0215617974583125	GO:BP	GO:0010939	RNAseq
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	NYGC_ALS_TemporalCortex	negative	0.0178156334403714	1	MTCO2P12	1/13	38/22688	0.0215617974583125	GO:BP	GO:1903426	RNAseq
GOCC_CYTOCHROME_COMPLEX	NYGC_ALS_TemporalCortex	negative	0.0178156334403714	1	MTCO2P12	1/13	38/22688	0.0215617974583125	GO:CC	GO:0070069	RNAseq
GOMF_TRANSITION_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	NYGC_ALS_TemporalCortex	negative	0.0178156334403714	1	SLC30A2	1/13	38/22688	0.0215617974583125	GO:MF	GO:0046915	RNAseq
GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT	NYGC_ALS_TemporalCortex	negative	0.0181818886935871	1	CCL3	1/13	39/22688	0.022123373468601	GO:BP	GO:0070296	RNAseq
GOBP_LIPID_EXPORT_FROM_CELL	NYGC_ALS_TemporalCortex	negative	0.0184458879617809	1	IL1A	1/13	40/22688	0.0226846519420395	GO:BP	GO:0140353	RNAseq
GOBP_REGULATION_OF_CALCIUM_ION_IMPORT	NYGC_ALS_TemporalCortex	negative	0.0184458879617809	1	CCL3	1/13	40/22688	0.0226846519420395	GO:BP	GO:0090279	RNAseq
GOBP_LACTATION	NYGC_ALS_TemporalCortex	negative	0.0185102940898739	1	MTCO2P12	1/13	41/22688	0.0232456330231396	GO:BP	GO:0007595	RNAseq
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	NYGC_ALS_TemporalCortex	negative	0.0185102940898739	1	IL1A	1/13	41/22688	0.0232456330231396	GO:BP	GO:0030857	RNAseq
GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	NYGC_ALS_TemporalCortex	negative	0.0185102940898739	1	IL1A	1/13	41/22688	0.0232456330231396	GO:BP	GO:0045840	RNAseq
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND	NYGC_ALS_TemporalCortex	negative	0.0185102940898739	1	IL1A	1/13	41/22688	0.0232456330231396	GO:BP	GO:2001239	RNAseq
GOBP_MICROGLIAL_CELL_ACTIVATION	NYGC_ALS_TemporalCortex	negative	0.0193029773389241	1	CCL3	1/13	43/22688	0.0243667035860529	GO:BP	GO:0001774	RNAseq
GOBP_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	NYGC_ALS_TemporalCortex	negative	0.0196454079895241	1	IL1A	1/13	44/22688	0.0249267933565708	GO:BP	GO:0032892	RNAseq
GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	NYGC_ALS_TemporalCortex	negative	0.0199841117163019	1	CCL3	1/13	45/22688	0.0254865863121604	GO:BP	GO:0002762	RNAseq
GOBP_REGULATION_OF_MONOOXYGENASE_ACTIVITY	NYGC_ALS_TemporalCortex	negative	0.0203191453869306	1	IL1A	1/13	46/22688	0.0260460825970141	GO:BP	GO:0032768	RNAseq
GOBP_POSITIVE_REGULATION_OF_ANION_TRANSPORT	NYGC_ALS_TemporalCortex	negative	0.0205467930381813	1	IL1A	1/13	47/22688	0.0266052823552615	GO:BP	GO:1903793	RNAseq
GOBP_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	NYGC_ALS_TemporalCortex	negative	0.0205467930381813	1	CXCL8	1/13	47/22688	0.0266052823552615	GO:BP	GO:0071622	RNAseq
GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	NYGC_ALS_TemporalCortex	negative	0.0207696837743985	1	CCL3	1/13	48/22688	0.0271641857309685	GO:BP	GO:0043525	RNAseq
GOBP_RESPONSE_TO_ZINC_ION	NYGC_ALS_TemporalCortex	negative	0.0207696837743985	1	SLC30A2	1/13	48/22688	0.0271641857309685	GO:BP	GO:0010043	RNAseq
